,year,title
9308,2014,A Generalized Topological Entropy for Analyzing the Complexity of DNA Sequences
9309,2014,Microbial Friends And Foes: Characterizing The Cnidarian Response To Pathogenic And Mutualistic Microorganisms
9310,2013,Correction: DNA Methylation Patterns Facilitate the Identification of MicroRNA Transcription Start Sites: A Brain-Specific Study
9311,2013,Using phylogenetics and model selection to investigate the evolution of RNA genes in genomic alignments.
9312,2013,A Tool for Scientific Provenance of Data and Software
9313,2013,Elucidating the Etiology of Autism Using Genomic Methods
9314,2013,Harnessing Genetic Diversity in Saccharomyces cerevisiae for Fermentation of Xylose in Hydrolysates of Alkaline Hydrogen Peroxide-Pretreated Biomass
9315,2013,Genome-scale sequencing to identify genes involved in Mendelian disorders.
9316,2013,The complete genome sequences of two isolates of potato black ringspot virus and their relationship to other isolates and nepoviruses
9317,2013,The rise of computational techniques in atom probe microscopy
9318,2013,The potential of genomics in plant systematics
9319,2013,MMuFLR: missense mutation and frameshift location reporter
9320,2013,Bacterial argonaute samples the transcriptome to identify foreign DNA.
9321,2013,Signatures of Rapid Evolution in Urban and Rural Transcriptomes of White-Footed Mice (Peromyscus leucopus) in the New York Metropolitan Area
9322,2013,Segmenting the human genome based on states of neutral genetic divergence
9323,2013,Next-generation sequencing reveals cryptic mtDNA diversity of Plasmodium relictum in the Hawaiian Islands
9324,2013,Two-stage microbial community experimental design
9325,2013,Tool for rapid annotation of microbial SNPs (TRAMS): a simple program for rapid annotation of genomic variation in prokaryotes
9326,2013,A provenance-based solution for software selection in scientific software sharing
9327,2013,DNA Methylation Patterns Facilitate the Identification of MicroRNA Transcription Start Sites: A Brain-Specific Study
9328,2013,"Identification and amplification of microsatellite loci in deep-sea tubeworms of the genus Escarpia (Polychaeta, Siboglinidae)"
9329,2013,"Species distributions and population structure in cold seep vestimentiferan tubeworms of the genera Escarpia and Lamellibrachia (polychaeta, Siboglinidae)"
9330,2013,"A NGS approach to the encrusting Mediterranean sponge Crella elegans (Porifera, Demospongiae, Poecilosclerida): transcriptome sequencing, characterization and overview of the gene expression along three life cycle stages"
9331,2013,RUbioSeq: a suite of parallelized pipelines to automate exome variation and bisulfite-seq analyses
9332,2013,GWIPS-viz: development of a ribo-seq genome browser
9333,2013,Genome-wide reprogramming of the chromatin landscape underlies endocrine therapy resistance in breast cancer
9334,2013,Differential gene expression in Acromyrmex leaf‐cutting ants after challenges with two fungal pathogens
9335,2013,Natural Selection Reduced Diversity on Human Y Chromosomes
9336,2013,Latent Regulatory Potential of Human-Specific Repetitive Elements
9337,2013,Trivalent Live Attenuated Influenza-Simian Immunodeficiency Virus Vaccines: Efficacy and Evolution of Cytotoxic T Lymphocyte Escape in Macaques
9338,2013,TCF4 (e2‐2; ITF2): A schizophrenia‐associated gene with pleiotropic effects on human disease
9339,2012,ChIP-on-chip analysis identifies IL-22 as direct target gene of ectopically expressed FOXP3 transcription factor in human T cells
9340,2012,"Kachako: A Hybrid-Cloud Unstructured Information Platform for Full Automation of Service Composition, Scalable Deployment and Evaluation - Natural Language Processing as an Example"
9341,2012,Dynamic User Interface Supporting Type Analysis for RDFGears
9342,2012,De novo derivation of proteomes from transcriptomes for transcript and protein identification
9343,2012,Integrative Analysis of Somatic Mutations Altering MicroRNA Targeting in Cancer Genomes
9344,2012,Leveraging Ethnic Group Incidence Variation to Investigate Genetic Susceptibility to Glioma: A Novel Candidate SNP Approach
9345,2012,Atlas2 Cloud: a framework for personal genome analysis in the cloud
9346,2012,miRT: A Database of Validated Transcription Start Sites of Human MicroRNAs
9347,2012,Smelt was the likely beneficiary of an antifreeze gene laterally transferred between fishes
9348,2012,"Histones, histone modifications and the chromatin landscape in sperm of the fruit-fly, Drosophilia melanogaster and its embryological significance"
9349,2012,Ultra-high resolution HLA genotyping and allele discovery by highly multiplexed cDNA amplicon pyrosequencing
9350,2012,Comprehensive microRNA profiling in B-cells of human centenarians by massively parallel sequencing
9351,2012,Insights into p53 transcriptional function via genome-wide chromatin occupancy and gene expression analysis
9352,2012,N3phele: Open Science-as-a-Service Workbench for Cloud-based Scientific Computing
9353,2012,Developing New Tools for Detecting Germline Mutation Induction in Mice
9354,2012,Alu insertion profiling: array-based methods to detect Alu insertions in the human genome.
9355,2012,Characterization of Soil Bacterial Assemblies in Brazilian Savanna-Like Vegetation Reveals Acidobacteria Dominance
9356,2012,"Exploring Massive, Genome Scale Datasets with the GenometriCorr Package"
9357,2012,"Complex Control of GABA(A) Receptor Subunit mRNA Expression: Variation, Covariation, and Genetic Regulation"
9358,2012,Sequencing our way towards understanding global eukaryotic biodiversity.
9359,2012,Whole genome sequencing for quantifying germline mutation frequency in humans and model species: cautious optimism.
9360,2012,Molecular convergence of the parasitic plant species Cuscuta reflexa and Phelipanche aegyptiaca
9361,2012,iCanPlot: Visual Exploration of High-Throughput Omics Data Using Interactive Canvas Plotting
9362,2012,"Argo: an integrative, interactive, text mining-based workbench supporting curation"
9363,2012,RNA Synthesis by the Brome Mosaic Virus RNA-Dependent RNA Polymerase in Human Cells Reveals Requirements for De Novo Initiation and Protein-Protein Interaction
9364,2012,CloudLCA: finding the lowest common ancestor in metagenome analysis using cloud computing
9365,2012,Antibiotic resistance reservoirs : the cases of sponge and human gut microbiota
9366,2012,Identifying Functional Annotation for Noncoding Genomic Sequences
9367,2011,Enabling Atlas2 personal genome analysis on the cloud
9368,2011,PBX1 Genomic Pioneer Function Drives ERα Signaling Underlying Progression in Breast Cancer
9369,2011,Establishing the baseline level of repetitive element expression in the human cortex
9370,2011,Genome‐wide detection and characterization of mating asymmetry in human populations
9371,2011,Enabling Data and Compute Intensive Workflows in Bioinformatics
9372,2011,Context-based FISH localization of genomic rearrangements within chromosome 15q11.2q13 duplicons
9373,2011,Activation of Src and transformation by an RPTPα splice mutant found in human tumours
9374,2011,THE EFFECT OF TRANSMISSION MODE ON GENETIC DIVERSITY IN ZUCCHINI YELLOW MOSAIC VIRUS
9375,2011,A computational approach to candidate gene prioritization for X-linked mental retardation using annotation-based binary filtering and motif-based linear discriminatory analysis
9376,2011,Genome-wide CTCF distribution in vertebrates defines equivalent sites that aid the identification of disease-associated genes
9377,2011,Pharmacogenomics genes show varying perceptibility to microRNA regulation
9378,2011,U-Compare: A modular NLP workflow construction and evaluation system
9379,2011,Regulation of alternative splicing by the core spliceosomal machinery.
9380,2011,Preparing DNA libraries for multiplexed paired-end deep sequencing for Illumina GA sequencers.
9381,2011,Topological entropy of DNA sequences
9382,2010,MTR: taxonomic annotation of short metagenomic reads using clustering at multiple taxonomic ranks
9383,2010,RNA‐Seq Read Alignments with PALMapper
9384,2010,OpenHelix: bioinformatics education outside of a different box
9385,2010,Analysis of replication profiles reveals key role of RFC-Ctf18 in yeast replication stress response
9386,2010,The Pancreatic Expression database: 2011 update
9387,2010,"Next generation tools for genomic data generation, distribution, and visualization"
9388,2010,"Galaxy: a comprehensive approach for supporting accessible, reproducible, and transparent computational research in the life sciences"
9389,2010,Manipulation of FASTQ data with Galaxy
9390,2022,Interactive Workflows for Exploratory Data Analysis
9391,2021,An Overview of Bioinformatics Resources for SNP Analysis
9392,2021,Mushroom Transcriptome
9393,2020,Relation of the micro-RNA content of unsorted cryopreserved sperm and the fertility of sperm after sex-sorting
9394,2019,An evolutionarily-conserved Wnt 3 / β-catenin / Sp 5 feedback loop restricts head organizer activity in Hydra VOGG
9395,2019,10-19-2015 USING MACHINE LEARNING TECHNIQUES FOR FINDING MEANINGFUL TRANSCRIPTS IN PROSTATE CANCER PROGRESSION
9396,2019,Unraveling Plant-Endophyte Interactions: An Omics Insight
9397,2019,Building Service Composition based on Statistics of the Services Use
9398,2019,Genome Sequencing Technologies in Livestock Health System
9399,2018,Transgenerational Effects of Bisphenol A on Gene Expression and DNA Methylation of Imprinted Genes in Brain
9400,2018,A Systems Chemical Biology Approach for Dissecting Differential Molecular Mechanisms of Action of Clinical Kinase Inhibitors in Lung Cancer
9401,2018,"Discovering Altered Regulation and Signaling Through Network-based Integration of Transcriptomic, Epigenomic, and Proteomic Tumor Data."
9402,2018,Towards a Workﬂow Manager for Curation Technologies in the Legal Domain
9403,2018,Integrating Omics data : a new software tool and its use in implicating therapeutic targets in Huntington's disease
9404,2017,Jaagup Viil Framework for Automated Partitioning of Scientific Workflows on the Cloud Master ’ s
9405,2017,Output Performance of Petascale File Systems
9406,2017,Towards Automation of IoT Analytics: An Ontology-Driven Approach
9407,2017,Nitrifying MBBR Performance Optimization in Temperate Climates Through Understanding Biofilm Morphology and Microbiome
9408,2017,The role of histone modifications in severe asthma
9409,2017,The Impacts of Genome-wide Analyses on our Understanding of Human Herpesvirus 1 Diversity and Evolution 2 3
9410,2016,WLSI-OIAF4HLT 2016 Third International Workshop on Worldwide Language Service Infrastructure and Second Workshop on Open Infrastructures and Analysis Frameworks for Human Language Technologies
9411,2016,MEF2C Protects Bone Marrow B Lymphopoiesis during Stress Hematopoiesis
9412,2016,Explorer dispel 4 py : A Python Framework for Data-Intensive ScientificComputing
9413,2016,NEXT-GENERATION SEQUENCING-BASED APPROACHES FOR MUTATION MAPPING AND IDENTIFICATION IN C. ELEGANS
9414,2016,Post-Transcriptional Gene Regulation
9415,2016,Scientific Workflows with the jABC Framework A Review after a Decade in the Field
9416,2015,"GenPlay Multi-Genome, a tool to compare and analyze multiple human genomes in a graphical interface"
9417,2015,MiPipeline ( Microscopy Pipeline ) : A User Friendly Software Environment for Microscopy Image Analysis and Informatics
9418,2015,Development of a SNP validation toolset for wheat
9419,2015,USING MACHINE LEARNING TECHNIQUES FOR FINDING MEANINGFUL TRANSCRIPTS IN PROSTATE CANCER PROGRESSION
9420,2015,FOR FINDING MEANINGFUL TRANSCRIPTS IN PROSTATE CANCER PROGRESSION
9421,2015,Population Genomics of White-Footed Mice (Peromyscus leucopus) in New York City
9422,2015,Analysis of transcriptional targets of SOX9 during embryonic heart valve development reveals a critical network of transcription factors
9423,2015,Single Cell Resolution Mapping of mRNA and Protein Expression Dynamics During Human Somatic Cell Reprogramming to Pluripotency
9424,2015,Rachel L . Harris 3 RESULTS Anchoring of Metagenomic
9425,2015,EMERGING BIOTECHNOLOGIES: BIOINFORMATICS SERVICES APPLIED TO AGRICULTURE
9426,2015,The Application of Next Generation Sequencing Techniques to Plant Epigenomics
9427,2015,Next-Generation Sequencing (NGS) Tools and Impact in Plant Breeding
9428,2015,Development and application of experimental tools for studying the distribution and dynamics of chromatin modifications
9429,2015,Advances in the Understanding of Biological Sciences Using Next Generation Sequencing (NGS) Approaches
9430,2015,Histone Modifications Are Associated with Delta ( 9 )-tetrahydrocannabinol-Mediated Alterations in Antigen-Specific T Cell Responses
9431,2014,From sequencing to analysis: Building a comparative genomics tool for the biologist end-user
9432,2014,Characterization of transcripts expressed from the Meis2 locus in the Natal Long-fingered bat (Miniopterus natalensis)
9433,2014,Putting the Pieces Together: Exons and piRNAs: A Dissertation
9434,2014,EMS induced mutations in dhurrin metabolism and their impacts on sorghum growth and development
9435,2014,Assemblage adaptatif de génomes et de méta-génomes par passage de messages
9436,2013,Exploiting structural information for target assessment
9437,2013,Differential gene expression in Acromyrmex leaf-cutting ants after challenges with two fungal pathogen s
9438,2013,Molecular evolution of hominoid seminal plasma genes
9439,2013,Metagenomic data analysis : computational methods and applications
9440,2013,"Full circle : genetics, biosynthesis, mode of action and resistance mechanisms of the bacteriocin garvicin ML"
9441,2013,Genome analysis pipeline for next-generation sequencing
9442,2013,TALEs of virulence and biotechnology
9443,2013,Visualising ribosome profiling and using it for reading frame detection and exploration of eukaryotic translation initiation
9444,2013,Computational Infrastructures for Data and Knowledge Management in Systems Biology
9445,2013,Identifying human-rhesus macaque gene orthologs using heterospecific SNP probes.
9446,2013,Computational Approaches for Analyzing Ancient Genomes and Modern Metagenomes
9447,2012,Knowledge Discovery Using a Service Oriented Web Application
9448,2012,Suggestions for Galaxy Workflow Design Using Semantically Annotated Services
9449,2012,Statistical Applications in Genetics and Molecular Biology MicroRNA Transcription Start Site Prediction with Multi-objective Feature Selection
9450,2012,Analyzing epigenome data in context of genome evolution and human diseases.
9451,2012,DEVELOPING NEW TOOLS FOR DETECTING GERMLINE
9452,2012,An Integrated Systems Approach to the Study of Pancreatic Cancer
9453,2012,Mutation discovery and characterization in lymphoid neoplasms using massively parallel RNA and DNA sequencing
9454,2012,SUPERVISORY AND EXAMINING COMMITTEE
9455,2011,Genome bioinformatics of tomato and potato
9456,2011,machineryof alternative splicing by the core spliceosomal
9457,2025,Wastewater as a dual indicator of human and environmental exposure to synthetic antioxidants: Occurrence and fate in biological and advanced wastewater treatment
9458,2025,"Discovery of phage CSF, a novel generalist bacteriophage targeting multidrug-resistant and potentially pathogenic Staphylococcus spp. and Mammaliicoccus spp."
9459,2025,Impact of Normalization Methods on Metagenomic Characterization of Amaranthus Cruenthus var. Pribina-Associated Microbiomes Under Cadmium Stress
9460,2025,Functional replacement of ancestral antibacterial secretion system in a bacterial plant pathogen.
9461,2025,Cohesive data analysis for the identification of prognostic hub genes and significant pathways associated with HER2 + and TN breast cancer types
9462,2025,"Phylogenetic analysis, gene rearrangement and divergence time estimation of Patellogastropoda (Mollusca, Gastropoda) based on complete mitochondrial genomes"
9463,2025,Genomic and functional insights into commensal streptococci with anti-pneumococcal activity
9464,2025,"The Mitochondrial Genome of the Imperiled Goliath Grouper Epinephelus itajara: Selective Pressures in Protein Coding Genes, Secondary Structure of tRNA Genes, and Phylogenetic Placement"
9465,2025,Antibody-Based Multiplex Image Analysis: Standard Analytical Workflows and Tools for Pathologists.
9466,2025,De novo assembly and annotation of the pantranscriptome of Astyanax lacustris on the liver and pituitary-gonadal axis.
9467,2025,fDESI: An open-source web application for visual bioinformatics pipeline design
9468,2025,A gene panel to predict response to adjuvant chemotherapy and risk of recurrence in colorectal cancer
9469,2025,varVAMP: degenerate primer design for tiled full genome sequencing and qPCR
9470,2025,"Physiological and transcriptomic responses in brown trout, Salmo trutta, to multiple stressors: Pesticide mixtures, elevated water temperature and the proliferative kidney disease."
9471,2025,Genomic and Pangenomic Insights into Aeromonas salmonicida subsp. oncorhynchi subsp. nov.
9472,2025,Exploring effector candidates in Rhynchosporium commune: insights into their expression dynamics during barley infection
9473,2025,A nuclear-encoded endonuclease governs the paternal transmission of mitochondria in Cucumis plants
9474,2025,Complete genome sequence of Rhodococcus qingshengii strain R isolated from Antarctic soil
9475,2025,"On-site Oxford Nanopore® MinION™ Whole Genome Sequencing analysis to understand the microbiome, resistome and metabolic features of subaerial biofilms on stone monuments"
9476,2025,Effects of Short-Term Feeding with Diets Containing Insect Meal on the Gut Microbiota of African Catfish Hybrids
9477,2025,Assessment of the Reversion to Virulence and Protective Efficacy in Pigs Receiving the Live Attenuated Classical Swine Fever Recombinant Vaccine Candidate FlagT4G
9478,2025,Pregnancy-related changes in microbiome are disrupted by obesogenic diet exposure: implications for offspring microbiome development.
9479,2025,Integrated data-driven biotechnology research environments
9480,2025,"Description and characterization of the small mitochondrial genome of Trichoderma cerinum (Hypocreales, Hypocreaceae) and its evolutionary perspectives"
9481,2025,Chloroplast positioning affects Hexokinase 1-mediated plant immunity under combined low temperature and high light
9482,2025,Low light intensity dysregulated growth and behavior of juvenile rainbow trout (Oncorhynchus mykiss) via microbiota-gut-brain axis
9483,2025,Systematic analysis of specificities and flanking sequence preferences of bacterial DNA-(cytosine C5)-methyltransferases reveals mechanisms of enzyme- and sequence-specific DNA readout
9484,2025,A strain of Streptococcus mitis inhibits biofilm formation of caries pathogens via abundant hydrogen peroxide production
9485,2025,Unravelling the Chloroplast Genome of the Kazakh Apricot (Prunus armeniaca L.) Through MinION Long-Read Sequencing
9486,2025,"Soil microbial diversity, functionality, and community structure are differently affected by diverse types of biochar"
9487,2025,"Impact of land use changes on soil chemical properties, enzyme activities and microbial communities in two contrasting localities of the Argentinian Pampas"
9488,2025,Five-gene expression signature associated with acquired FOLFIRI resistance and survival in metastatic colorectal cancer.
9489,2025,Solu: a cloud platform for real-time genomic pathogen surveillance
9490,2025,Ad Hoc Data Foraging in a Life Sciences Community Ecosystem Using SoDa
9491,2025,Expanding the evidence for cross-species viral transmission from trophic interactions of parasitoid wasps and their hosts.
9492,2025,Whole Genome Sequence Analysis of Terbinafine Resistant and Susceptible Trichophyton Isolates from Human and Animal Origin.
9493,2024,"The impacts of 2,4-D herbicide DMA® 4 IVM on reproductive health and gene expression along the hypothalamic-pituitary-gonad-liver [HPGL] axis in the fathead minnow (Pimephales promelas)."
9494,2024,Complete genome sequence of Bacillus subtilis bacteriophage Adastra
9495,2024,"Linking soil characteristics, rhizosphere microbiome composition, and plant defence reaction to apple replant disease severity"
9496,2024,"Prevalence, risk factors, and species diversity of strongylid nematodes in domesticated Thai horses: insights from ITS-2 rDNA metabarcoding."
9497,2024,Morpho-Molecular and Genomic Characterization of Penicillium mexicanum Isolates Retrieved from a Forsaken Gold Mine
9498,2024,"The multifaceted role of vitreous hyalocytes: Orchestrating inflammation, angiomodulation and erythrophagocytosis in proliferative diabetic retinopathy"
9499,2024,Shift in diet composition of a riparian predator along a stream pollution gradient
9500,2024,Characterization of four Acidovorax phages and their potential in phage biocontrol for lamb’s lettuce seed decontamination
9501,2024,Gene signatures for cancer research: A 25-year retrospective and future avenues
9502,2024,Effect of Pharmaceutically Active Antibiotics on Gut Metagenome of Mother and Infant
9503,2024,Investigation of chimeric transcripts derived from LINE-1 and Alu retrotransposons in cerebellar tissues of individuals with autism spectrum disorder (ASD)
9504,2024,A genome sequence resource for the European chestnut (Castanea sativa Mill.) and the development of genic microsatellite markers
9505,2024,MBCN: A novel reference database for Effcient Metagenomic analysis of human gut microbiome
9506,2024,PyGeoweaver: Tangible workflow tool for enhancing scientific research productivity and FAIRness
9507,2024,"Mitochondrial genomes of Macropsini (Hemiptera: Cicadellidae: Eurymelinae): Structural features, codon usage patterns, and phylogenetic implications"
9508,2024,Sensor systems of KEAP1 uniquely detecting oxidative and electrophilic stresses separately In vivo
9509,2024,Deep Immune and RNA Profiling Revealed Distinct Circulating CD163+ Monocytes in Diabetes-Related Complications
9510,2024,Facilitating phenotyping from clinical texts: the medkit library
9511,2024,"Whole-genome sequencing and identification of antimicrobial peptide coding genes in parsley (Petroselinum crispum), an important culinary and medicinal Apiaceae species."
9512,2024,"Tyrosine transfer RNA levels and modifications during blood‐feeding and vitellogenesis in the mosquito, Aedes aegypti"
9513,2024,A Strain of Streptococcus mitis Inhibits Biofilm Formation of Caries Pathogens via Abundant Hydrogen Peroxide Production
9514,2024,G-quadruplex forming regions in GCK and TM6SF2 are targets for differential DNA methylation in metabolic disease and hepatocellular carcinoma patients
9515,2024,Trusted Research Environments: Analysis of Characteristics and Data Availability
9516,2024,aPEAch: Automated Pipeline for End-to-End Analysis of Epigenomic and Transcriptomic Data
9517,2024,Peptide maturation molecules act as molecular gatekeepers to coordinate cell-cell communication in Streptococcus pneumoniae
9518,2024,A reproducible workflow for assembling the mitochondrial genome of Acheta domesticus (Orthoptera: Gryllidae)
9519,2024,ABC Efflux Transporters and Solute Carriers in the Early Developing Brain of a Marsupial Monodelphis domestica (South American Gray Short‐Tailed Opossum)
9520,2024,Extreme-scale workflows: A perspective from the JLESC international community
9521,2024,Examining Transcriptomic Alterations in Rat Models of Intracerebral Hemorrhage and Severe Intracerebral Hemorrhage
9522,2024,Identification of effector candidates in Bipolaris sorokiniana and their expression profile analysis during pathogen-wheat interactions
9523,2024,How Wastewater Reflects Human Metabolism—Suspect Screening of Pharmaceutical Metabolites in Wastewater Influent
9524,2024,A practical guide to bioimaging research data management in core facilities
9525,2024,Autophagy unrelated transcriptional mechanisms of hydroxychloroquine resistance revealed by integrated multi-omics of evolved cancer cells
9526,2024,Biochemistry and transcriptomic analyses of Phthorimaea absoluta (Lepidoptera: Gelechiidae) response to insecticides
9527,2024,Differential squamous cell fates elicited by NRF2 gain of function versus KEAP1 loss of function.
9528,2024,Cardiac GR Mediates the Diurnal Rhythm in Ventricular Arrhythmia Susceptibility
9529,2024,Genome analysis and biogeographic distribution of the earliest divergent Frankia clade in the southern hemisphere
9530,2024,"Effect of NAT2, GSTM1 and CYP2E1 genetic polymorphisms on plasma concentration of isoniazid and its metabolites in patients with tuberculosis, and the assessment of exposure-response relationships"
9531,2024,Analyses of Xenorhabdus griffiniae genomes reveal two distinct sub-species that display intra-species variation due to prophages
9532,2024,Neuronal NPR-15 modulates molecular and behavioral immune responses via the amphid sensory neuron-intestinal axis in C. elegans
9533,2024,Onward Spread from Liver Metastases Is a Major Cause of Multi-Organ Metastasis in a Mouse Model of Metastatic Colon Cancer
9534,2024,"The effect of gonadal hormones on the gene expression of brain-pituitary in protandrous black porgy, Acanthopagrus schlegelii."
9535,2024,teemi: An open-source literate programming approach for iterative design-build-test-learn cycles in bioengineering
9536,2024,Multiple Infections with Viruses of the Family Tymoviridae in Czech Grapevines
9537,2024,TcrXY is an acid-sensing two-component transcriptional regulator of Mycobacterium tuberculosis required for persistent infection
9538,2024,Effects of diet on the bacterial and eukaryotic microbiota across the gastrointestinal tract of healthy rabbits (Oryctolagus cuniculus).
9539,2024,"Human saliva modifies growth, biofilm architecture, and competitive behaviors of oral streptococci"
9540,2024,RNA Pol II–dependent transcription efficiency fine-tunes A-to-I editing levels
9541,2024,"Beyond blast: enabling microbiologists to better extract literature, taxonomic distributions and gene neighbourhood information for protein families"
9542,2024,"Comparative transcriptome analysis of false codling moth, Thaumatotibia leucotreta in response to high and low-temperature treatments."
9543,2024,Patterns of Equine Small Strongyle Species Infection after Ivermectin Intervention in Thailand: Egg Reappearance Period and Nemabiome Metabarcoding Approach
9544,2024,Transcriptomic evaluation of tau and TDP-43 synergism shows tauopathy predominance and reveals potential modulating targets
9545,2024,Stress response silencing by an E3 ligase mutated in neurodegeneration
9546,2024,Impact of maternal obesogenic diet on maternal and offspring microbiome development
9547,2024,The relationship between intraflagellar transport and upstream protein trafficking pathways and macrocyclic lactone resistance in Caenorhabditis elegans
9548,2024,Comparative transcriptomic analyses reveal activation of the epithelial-mesenchymal transition program in non-metastasizing low grade pseudomyxoma peritonei.
9549,2024,FAIR data retrieval for sensitive clinical research data in Galaxy
9550,2024,First Genome Sequence of the Microcolonial Black Fungus Saxispiralis lemnorum MUM 23.14: Insights into the Unique Genomic Traits of the Aeminiaceae Family
9551,2024,"Aluminum, a colorful gamechanger: Uptake of an aluminum-containing food color in human cells and its implications for human health."
9552,2023,Draft genome sequence and comparative genomic analysis of Penicillium pancosmium MUM 23.27 isolated from raw honey
9553,2023,"MiscMetabar: an R package to facilitate visualization
and reproducibility in metabarcoding analysis"
9554,2023,Metabarcoding for plant pathologists
9555,2023,Revealing the expression profile of genes that encode the Subcortical Maternal Complex in human reproductive failures
9556,2023,A reappraisal of transcriptional regulation by NR5A1 and beta-catenin in adrenocortical carcinoma
9557,2023,"Effects of paracetamol/acetaminophen on the expression of solute carriers (SLCs) in late‐gestation fetal rat brain, choroid plexus and the placenta"
9558,2023,Sex-specific regulation of the cortical transcriptome in response to sleep deprivation
9559,2023,SORCS2 activity in pancreatic α-cells safeguards insulin granule formation and release from glucose-stressed β-cells
9560,2023,Pediatric glioma histone H3.3 K27M/G34R mutations drive abnormalities in PML nuclear bodies
9561,2023,Knockout of the inhibitory receptor TIGIT enhances the antitumor response of ex vivo expanded NK cells and prevents fratricide with therapeutic Fc-active TIGIT antibodies
9562,2023,The Viromes of Six Ecosystem Service Provider Parasitoid Wasps
9563,2023,"Crosstalk between short- and long-term calorie restriction transcriptomic signatures with anxiety-like behavior, aging, and neurodegeneration: implications for drug repurposing"
9564,2023,Pangenomic and immunoinformatics based analysis of Nipah virus revealed CD4+ and CD8+ T-Cell epitopes as potential vaccine candidates
9565,2023,Using ExpressAnalyst for Comprehensive Gene Expression Analysis in Model and Non‐Model Organisms
9566,2023,Mask exhibits trxG-like behavior and associates with H3K27ac marked chromatin.
9567,2023,Comparative analysis between 2D and 3D colorectal cancer culture models for insights into cellular morphological and transcriptomic variations
9568,2023,"PenTag, a Versatile Platform for Synthesizing Protein-Polymer Biohybrid Materials"
9569,2023,LivePublication: The Science Workflow Creates and Updates the Publication
9570,2023,The gut microbiota and coronary artery calcification in Japanese men.
9571,2023,The genome of a steinernematid-associated Pseudomonas piscis bacterium encodes the biosynthesis of insect toxins
9572,2023,Microbial impact to environmental toxicants Ni(II) and Co(II): Joint toxicity and cellular response in paramecium.
9573,2023,Meta-analysis of integrated ChIP-seq and transcriptome data revealed genomic regions affected by estrogen receptor alpha in breast cancer
9574,2023,"ARGem: a new metagenomics pipeline for antibiotic resistance genes: metadata, analysis, and visualization"
9575,2023,Evolutionary conservation of an ancient retroviral gagpol gene in Artiodactyla
9576,2023,The origin of eukaryotes and rise in complexity were synchronous with the rise in oxygen
9577,2023,A Transcriptional Analysis of Cattle Immune Cells Reveals a Central Role of Type 1 Interferon in the In Vitro Innate Immune Response against Mycobacterium bovis
9578,2023,Fatal neural angiostrongyliasis in the Bolivian squirrel monkey (Saimiri boliviensis boliviensis) leading to defining Angiostrongylus cantonensis risk map at a zoo in Australia
9579,2023,"Human Saliva Modifies Growth, Biofilm Architecture and Competitive Behaviors of Oral Streptococci"
9580,2023,Basal MET Phosphorylation is an Indicator of Hepatocyte Dysregulation in Liver Disease
9581,2023,Ten quick tips for avoiding pitfalls in multi-omics data integration analyses
9582,2023,Comparison of the evolutionary patterns of DNA repeats in ancient and young invertebrate species flocks of Lake Baikal
9583,2023,Ten quick tips for bioinformatics analyses using an Apache Spark distributed computing environment
9584,2023,"Draft genome sequence of lysogenic Pseudomonas sp. strain VB3 isolated from Vashisht hot spring, India"
9585,2023,Scipion3: A workflow engine for cryo-electron microscopy image processing and structural biology
9586,2023,Building a FAIR image data ecosystem for microscopy communities
9587,2023,Integrated signaling and transcriptome analysis reveals Src-family kinase individualities and novel pathways controlled by their constitutive activity
9588,2023,Sex blind: bridging the gap between drug exposure and sex-related gene expression in Danio rerio using next-generation sequencing (NGS) data and a literature review to find the missing links in pharmaceutical and environmental toxicology studies
9589,2023,"Complete Genome Assembly and Annotation of Escherichia coli Bacteriophage 55 from Rivière la Quint in Gonaïves, Haiti"
9590,2023,On the accuracy of the epigenetic copy machine: comprehensive specificity analysis of the DNMT1 DNA methyltransferase
9591,2023,"Morphological, Molecular and Genomic Identification and Characterisation of Monilinia fructicola in Prunus persica from Portugal"
9592,2023,The Unique Homothallic Mating-Type Loci of the Fungal Tree Pathogens Chrysoporthe syzygiicola and Chrysoporthe zambiensis from Africa
9593,2023,Complete Genome Assembly and Annotation of Escherichia coli Bacteriophage 107
9594,2023,Sorting receptor SORCS2 facilitates a protective stress response in pancreatic islets
9595,2023,A mixed amplicon metabarcoding and sequencing approach for surveillance of drug resistance to levamisole and benzimidazole in Haemonchus spp
9596,2023,"Beyond Blast: Enabling Microbiologists to Better Extract Literature, Taxonomic Distributions and Gene Neighborhood Information for Protein Families"
9597,2023,Specification of distinct cell types in a sensory-adhesive organ for metamorphosis in the Ciona larva
9598,2023,"A web-based integrative transcriptome analysis, RNAseqChef, uncovers the cell/tissue type-dependent action of sulforaphane"
9599,2023,Comparative Genomic Analysis and Species Delimitation: A Case for Two Species in the Zoonotic Cestode Dipylidium caninum
9600,2023,Detection of adulterated meat products by a next-generation sequencing-based metabarcoding analysis within the framework of the operation OPSON X: a cooperative project of the German National Reference Centre for Authentic Food (NRZ-Authent) and the competent German food control authorities
9601,2023,Feeding an unsalable carrot total-mixed ration altered bacterial amino acid degradation in the rumen of lambs
9602,2023,Total escape of SARS-CoV-2 from dual monoclonal antibody therapy in an immunocompromised patient
9603,2023,A comprehensive analysis of gene expression profiling data in COVID-19 patients for discovery of specific and differential blood biomarker signatures
9604,2023,FSCN1 as a new druggable target in adrenocortical carcinoma
